"Location Properties"
"Location Name = Smith Creek"
"Location ID = 78306c8f-8586-4d97-82f2-a00cd9e1807f"
"Latitude = 34.1415711 °"
"Longitude = -77.8678261 °"
""
"Report Properties"
"Start Time = 2024-02-21 12:51:36.670"
"Duration = 252.00:00:00"
"Readings = 6049"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 200"
"Device SN = 1099450"
"Device Firmware = 2.01"
""
"Log Properties"
"Log Name = Smith Creek 23rd St"
"Log Type = Linear Average"
"Log File Number = 1"
"Log ID = 02852e65-3bf2-5857-8ab5-427fb147a90d"
"Interval = 01:00:00"
"Averaging Interval = 00:00:01"
"Sample Size = 5"
""
""
"Date Time","Pressure (psi) (1099450)","Temperature (°C) (1099450)","Depth (ft) (1099450)","Specific Conductivity (µS/cm) (1099450)","Salinity (PSU) (1099450)"
"2024-03-04 16:51:36.670","2.8356464","16.944433","6.5479407","323.47647","0.17355084"
"2024-03-04 17:51:36.670","2.7279236","16.999048","6.2993193","298.2464","0.15968765"
"2024-03-04 18:51:36.670","2.4124546","17.302086","5.5713882","190.64041","0.10103862"
"2024-03-04 19:51:36.670","2.0588772","17.418337","4.755033","136.22678","0.07166237"
"2024-03-04 20:51:36.670","1.7638782","17.435387","4.07377","117.19615","0.061416864"
"2024-03-04 21:51:36.670","1.5283735","17.417149","3.529858","110.23888","0.057674807"
"2024-03-04 22:51:36.670","1.3690996","17.385475","3.1619892","109.6439","0.05735792"
"2024-03-04 23:51:36.670","1.4251926","17.364603","3.2915268","109.47821","0.05727092"
"2024-03-05 00:51:36.670","1.717544","17.329449","3.9666653","128.06587","0.06727966"
"2024-03-05 01:51:36.670","2.0865383","17.301523","4.8188086","140.21461","0.07382523"
"2024-03-05 02:51:36.670","2.534473","17.232344","5.853048","215.51118","0.114523664"
"2024-03-05 03:51:36.670","2.8604853","17.0195","6.6054354","305.2846","0.16354059"
"2024-03-05 04:51:36.670","3.0539427","16.801449","7.0515532","420.68692","0.22733335"
"2024-03-05 05:51:36.670","3.1896987","16.608614","7.3642015","599.29895","0.32755026"
"2024-03-05 06:51:36.670","3.2073827","16.38316","7.4036493","934.90204","0.51974285"
"2024-03-05 07:51:36.670","2.986094","16.579937","6.894288","535.5071","0.29161003"
"2024-03-05 08:51:36.670","2.5821362","16.790625","5.962447","300.14352","0.16078453"
"2024-03-05 09:51:36.670","2.1624863","16.913296","4.99379","177.9462","0.09424081"
"2024-03-05 10:51:36.670","1.7353084","16.929663","4.007394","138.16983","0.072772"
"2024-03-05 11:51:36.670","1.4752948","16.963243","3.4069686","130.29848","0.06852649"
"2024-03-05 12:51:36.670","1.4712036","17.630672","3.397915","136.07768","0.07155474"
"2024-03-05 13:51:36.670","1.7665691","17.261944","4.0798106","145.34157","0.07659271"
"2024-03-05 14:51:36.670","2.1711154","17.484392","5.01423","174.68922","0.09238746"
"2024-03-05 15:51:36.670","2.5456643","17.720165","5.8793287","247.49634","0.13179421"
"2024-03-05 16:51:36.670","2.7760792","17.693544","6.41129","307.2701","0.16443841"
"2024-03-05 17:51:36.670","2.8594687","17.601048","6.603568","377.55133","0.20313966"
"2024-03-05 18:51:36.670","2.7689333","17.638304","6.3946056","350.79733","0.18836877"
"2024-03-05 19:51:36.670","2.4859734","17.797382","5.741566","241.31174","0.12841326"
"2024-03-05 20:51:36.670","2.1649992","17.843674","5.0004168","181.22049","0.09585349"
"2024-03-05 21:51:36.670","1.8652422","17.795162","4.3080826","158.0911","0.08338636"
"2024-03-05 22:51:36.670","1.5742877","17.766115","3.6360722","147.40427","0.07763415"
"2024-03-05 23:51:36.670","1.3606949","17.730116","3.14273","143.35326","0.075458005"
"2024-03-06 00:51:36.670","1.2843657","17.70019","2.9664197","143.58804","0.07558849"
"2024-03-06 01:51:36.670","1.4940224","17.693943","3.4506423","146.29355","0.077046104"
"2024-03-06 02:51:36.670","1.9699304","17.694277","4.549769","170.8393","0.090275526"
"2024-03-06 03:51:36.670","2.5399745","17.774977","5.8662343","252.6177","0.13456836"
"2024-03-06 04:51:36.670","2.9030614","17.576384","6.7041245","407.7399","0.21985438"
"2024-03-06 05:51:36.670","3.1149344","17.235289","7.191716","808.1108","0.44605136"
"2024-03-06 06:51:36.670","3.2773902","16.878222","7.564017","1483.8168","0.8412863"
"2024-03-06 07:51:36.670","3.346023","16.399105","7.719947","1998.1227","1.1505731"
"2024-03-06 08:51:36.670","3.1884944","16.565506","7.3572235","1846.6442","1.0588071"
"2024-03-06 09:51:36.670","2.8427885","17.199133","6.563258","839.0125","0.46381345"
"2024-03-06 10:51:36.670","2.4364054","17.57127","5.626609","344.12646","0.18471727"
"2024-03-06 11:51:36.670","2.0278134","17.601421","4.6832857","217.9054","0.11574767"
"2024-03-06 12:51:36.670","1.6857004","17.548882","3.8931854","183.7774","0.097285174"
"2024-03-06 13:51:36.670","1.5980163","17.533598","3.69067","180.75688","0.09565598"
"2024-03-06 14:51:36.670","1.8151367","17.602978","4.192153","190.25247","0.10077522"
"2024-03-06 15:51:36.670","2.3689246","17.701048","5.4711046","255.00081","0.1358834"
"2024-03-06 16:51:36.670","2.8309512","17.673216","6.5376053","446.47137","0.2413259"
"2024-03-06 17:51:36.670","3.0343432","17.530088","7.0064507","668.14984","0.36601412"
"2024-03-06 18:51:36.670","3.147097","17.360554","7.265859","894.31946","0.49551526"
"2024-03-06 19:51:36.670","3.137793","17.281034","7.243966","990.3153","0.5510752"
"2024-03-06 20:51:36.670","2.9274592","17.471981","6.7594743","703.59674","0.38619143"
"2024-03-06 21:51:36.670","2.5962498","17.670956","5.9957027","405.88605","0.21879144"
"2024-03-06 22:51:36.670","2.198382","17.697842","5.07725","244.83638","0.13035241"
"2024-03-06 23:51:36.670","1.783046","17.642979","4.1180553","196.97342","0.10440259"
"2024-03-07 00:51:36.670","1.4993984","17.600405","3.4629464","183.6597","0.097212695"
"2024-03-07 01:51:36.670","1.3288949","17.573494","3.0691495","179.38249","0.09490691"
"2024-03-07 02:51:36.670","1.5267274","17.57285","3.5260456","184.71445","0.097787336"
"2024-03-07 03:51:36.670","2.069512","17.59655","4.7795825","219.27788","0.11649299"
"2024-03-07 04:51:36.670","2.6372728","17.651777","6.090596","337.4087","0.18099584"
"2024-03-07 05:51:36.670","2.9786909","17.52272","6.8783097","543.3613","0.29556304"
"2024-03-07 06:51:36.670","3.1889434","17.291313","7.362466","868.0541","0.48044252"
"2024-03-07 07:51:36.670","3.3572974","16.906395","7.7482514","1547.5059","0.8791296"
"2024-03-07 08:51:36.670","3.4051597","16.33848","7.8553047","2270.29","1.3162243"
"2024-03-07 09:51:36.670","3.205871","16.684097","7.397332","1887.2561","1.0830992"
"2024-03-07 10:51:36.670","2.8681366","17.2974","6.622017","797.6146","0.4399906"
"2024-03-07 11:51:36.670","2.4450455","17.526424","5.6463556","410.9394","0.22164705"
"2024-03-07 12:51:36.670","1.9951662","17.576965","4.6077857","259.23096","0.13821754"
"2024-03-07 13:51:36.670","1.570104","17.606695","3.6262016","215.45427","0.11441763"
"2024-03-07 14:51:36.670","1.354603","17.71401","3.1285717","203.99776","0.10819038"
"2024-03-07 15:51:36.670","1.5734136","17.884394","3.6340218","220.55396","0.11712555"
"2024-03-07 16:51:36.670","2.157629","17.948666","4.9832964","274.4964","0.14644863"
"2024-03-07 17:51:36.670","2.7249618","18.02061","6.29331","421.248","0.22717336"
"2024-03-07 18:51:36.670","2.9828231","17.868273","6.8880053","637.7479","0.3485859"
"2024-03-07 19:51:36.670","3.148014","17.67418","7.2683573","904.3156","0.50102276"
"2024-03-07 20:51:36.670","3.2249317","17.432722","7.4444847","1246.0747","0.70018923"
"2024-03-07 21:51:36.670","3.1310668","17.404293","7.2277155","1262.5917","0.7099253"
"2024-03-07 22:51:36.670","2.812066","17.69989","6.493296","705.2318","0.38697526"
"2024-03-07 23:51:36.670","2.3678079","17.82602","5.4683285","394.18228","0.21225376"
"2024-03-08 00:51:36.670","1.8831695","17.73273","4.349249","262.83566","0.14014414"
"2024-03-08 01:51:36.670","1.4682944","17.61657","3.3910568","228.13913","0.12129714"
"2024-03-08 02:51:36.670","1.2028074","17.53112","2.777882","214.99231","0.114182375"
"2024-03-08 03:51:36.670","1.2403738","17.492744","2.864623","213.33334","0.11329071"
"2024-03-08 04:51:36.670","1.895327","17.52823","4.377166","262.2188","0.13985795"
"2024-03-08 05:51:36.670","2.6031601","17.556873","6.0115285","409.32907","0.22074267"
"2024-03-08 06:51:36.670","2.972109","17.419304","6.862625","663.6138","0.36350763"
"2024-03-08 07:51:36.670","3.1942444","17.17483","7.374021","1029.5771","0.57395864"
"2024-03-08 08:51:36.670","3.3690426","16.649452","7.7746344","1652.4597","0.94211614"
"2024-03-08 09:51:36.670","3.4375882","16.237688","7.93273","1522.9238","0.86536664"
"2024-03-08 10:51:36.670","3.2682838","16.406971","7.5421295","1558.0795","0.88609076"
"2024-03-08 11:51:36.670","2.942077","17.094263","6.7914324","1146.2197","0.64203036"
"2024-03-08 12:51:36.670","2.5082388","17.526443","5.7918496","586.9704","0.3201002"
"2024-03-08 13:51:36.670","2.0534866","17.735126","4.7424173","356.10663","0.19126193"
"2024-03-08 14:51:36.670","1.5777233","17.882864","3.6438904","275.48575","0.14700547"
"2024-03-08 15:51:36.670","1.2650073","17.973726","2.9217234","252.00546","0.1341881"
"2024-03-08 16:51:36.670","1.2978178","18.045599","2.9975452","250.94666","0.13359508"
"2024-03-08 17:51:36.670","1.9362262","18.096928","4.471986","316.12015","0.16917126"
"2024-03-08 18:51:36.670","2.6469872","18.14501","6.113189","490.3916","0.26560163"
"2024-03-08 19:51:36.670","2.9936895","17.882553","6.9128065","740.39636","0.4068802"
"2024-03-08 20:51:36.670","3.2033982","17.536922","7.39549","1073.3457","0.5990751"
"2024-03-08 21:51:36.670","3.3328407","17.091724","7.6924286","1442.3336","0.81640005"
"2024-03-08 22:51:36.670","3.2580419","16.885159","7.519107","1560.835","0.887094"
"2024-03-08 23:51:36.670","2.9464657","17.311823","6.801997","1090.3727","0.6092111"
"2024-03-09 00:51:36.670","2.5024986","17.59327","5.7785635","627.2399","0.3428016"
"2024-03-09 01:51:36.670","2.0147455","17.525148","4.6527166","383.2921","0.20633915"
"2024-03-09 02:51:36.670","1.5314224","17.330715","3.5365677","297.6251","0.1592564"
"2024-03-09 03:51:36.670","1.2456455","17.217539","2.8765883","270.38538","0.14439024"
"2024-03-09 04:51:36.670","1.3124905","17.18427","3.030933","273.34073","0.14601251"
"2024-03-09 05:51:36.670","1.9926106","17.262508","4.6014485","349.8716","0.18798032"
"2024-03-09 06:51:36.670","2.6648645","17.290947","6.1533976","534.7435","0.29083806"
"2024-03-09 07:51:36.670","3.018465","17.176088","6.968985","785.8119","0.43331748"
"2024-03-09 08:51:36.670","3.27914","16.871668","7.5692587","1130.6599","0.63315743"
"2024-03-09 09:51:36.670","3.515224","16.220188","8.112441","1366.8707","0.77276886"
"2024-03-09 10:51:36.670","3.682111","15.896851","8.497793","1194.6898","0.671641"
"2024-03-09 11:51:36.670","3.6182945","15.836612","8.34976","1371.5328","0.77596986"
"2024-03-09 12:51:36.670","3.3454838","16.094313","7.721138","1199.7758","0.67442673"
"2024-03-09 13:51:36.670","3.0076199","16.653017","6.941951","1224.3344","0.68826675"
"2024-03-09 14:51:36.670","2.5957637","17.094913","5.9929323","800.6327","0.44186535"
"2024-03-09 15:51:36.670","2.1533484","17.230066","4.972232","524.3078","0.28501108"
"2024-03-09 16:51:36.670","1.7472156","17.206394","4.0346727","382.24838","0.20587417"
"2024-03-09 17:51:36.670","1.6142582","17.188614","3.727697","343.36548","0.18441957"
"2024-03-09 18:51:36.670","2.480207","17.300438","5.7270517","520.83984","0.28303263"
"2024-03-09 19:51:36.670","3.0237467","17.202183","6.9811654","800.6454","0.44179565"
"2024-03-09 20:51:36.670","3.2782092","16.95941","7.5674677","1059.7615","0.5917146"
"2024-03-09 21:51:36.670","3.478827","16.635754","8.0292845","1291.8962","0.7280315"
"2024-03-09 22:51:36.670","3.605074","16.187275","8.3168955","2109.8828","1.2187496"
"2024-03-09 23:51:36.670","3.5361953","16.092497","8.157161","2293.4084","1.3308145"
"2024-03-10 00:51:36.670","3.2477124","16.570614","7.495206","1459.5476","0.8272656"
"2024-03-10 01:51:36.670","2.8813868","16.996107","6.6516037","1017.62177","0.5671752"
"2024-03-10 02:51:36.670","2.4596398","17.231434","5.6790543","696.9755","0.38257688"
"2024-03-10 03:51:36.670","1.9812435","17.25533","4.5749035","497.47696","0.26996744"
"2024-03-10 04:51:36.670","1.5136542","17.203083","3.4953232","387.10873","0.20856437"
"2024-03-10 05:51:36.670","1.327617","17.16377","3.0657501","353.09314","0.18978791"
"2024-03-10 06:51:36.670","1.9333122","17.14455","4.464263","431.9892","0.23348352"
"2024-03-10 07:51:36.670","2.7200103","17.105904","6.2802324","642.98755","0.35199776"
"2024-03-10 08:51:36.670","3.0797374","16.962206","7.109854","889.987","0.4933353"
"2024-03-10 09:51:36.670","3.3155143","16.741146","7.652822","1195.9962","0.67154217"
"2024-03-10 10:51:36.670","3.4895127","16.428186","8.052168","1696.8529","0.9690092"
"2024-03-10 11:51:36.670","3.514944","16.089418","8.108731","2137.1304","1.2354939"
"2024-03-10 12:51:36.670","3.2704728","16.531382","7.5465827","1776.5131","1.0166632"
"2024-03-10 13:51:36.670","2.9293592","17.267946","6.7623544","1123.0715","0.6283301"
"2024-03-10 14:51:36.670","2.4985566","17.72984","5.7692947","750.1581","0.41255236"
"2024-03-10 15:51:36.670","2.0116858","18.116894","4.645859","532.2885","0.28905493"
"2024-03-10 16:51:36.670","1.499497","18.351063","3.4633129","418.90015","0.22574158"
"2024-03-10 17:51:36.670","1.2035717","18.394403","2.7799003","377.89426","0.20304903"
"2024-03-10 18:51:36.670","1.5530592","18.265745","3.586963","420.3274","0.22656634"
"2024-03-10 19:51:36.670","2.426568","18.15704","5.603981","558.5975","0.30379888"
"2024-03-10 20:51:36.670","2.9449954","17.787031","6.8000326","811.3554","0.44750604"
"2024-03-10 21:51:36.670","3.1910286","17.414188","7.3667054","1092.9167","0.61059433"
"2024-03-10 22:51:36.670","3.3787181","16.932526","7.797948","1484.5836","0.84167176"
"2024-03-10 23:51:36.670","3.4494338","16.438175","7.960309","1530.3528","0.8695307"
"2024-03-11 00:51:36.670","3.223451","16.555918","7.4390373","1505.8582","0.85480136"
"2024-03-11 01:51:36.670","2.8596528","16.84899","6.6010184","1099.9125","0.61522293"
"2024-03-11 02:51:36.670","2.395719","16.973305","5.5311728","715.11365","0.3930686"
"2024-03-11 03:51:36.670","1.8729273","16.73222","4.324367","512.06055","0.2783753"
"2024-03-11 04:51:36.670","1.343022","16.402657","3.1008334","416.04156","0.22490153"
"2024-03-11 05:51:36.670","0.9789089","16.187397","2.2601125","372.81464","0.20100217"
"2024-03-11 06:51:36.670","1.0193235","16.066586","2.3533807","367.2775","0.19797805"
"2024-03-11 07:51:36.670","1.8147691","16.14963","4.189766","462.195","0.25071818"
"2024-03-11 08:51:36.670","2.550364","16.056202","5.8875303","624.80695","0.34228462"
"2024-03-11 09:51:36.670","2.926537","16.087631","6.7553725","822.84094","0.45533314"
"2024-03-11 10:51:36.670","3.1458142","15.952792","7.2605677","1070.908","0.5991398"
"2024-03-11 11:51:36.670","3.3130295","15.676381","7.6458864","1149.8767","0.64557254"
"2024-03-11 12:51:36.670","3.3452878","15.6182375","7.720955","950.3939","0.5293333"
"2024-03-11 13:51:36.670","3.1021557","15.914449","7.159602","1119.4304","0.62752014"
"2024-03-11 14:51:36.670","2.6841958","16.530437","6.1961656","919.9298","0.51096517"
"2024-03-11 15:51:36.670","2.1926584","16.777119","5.062396","617.4006","0.33769497"
"2024-03-11 16:51:36.670","1.6437699","16.947414","3.7954698","476.07382","0.25813684"
"2024-03-11 17:51:36.670","1.2015202","16.975056","2.7744012","414.22525","0.22367847"
"2024-03-11 18:51:36.670","1.073344","16.91405","2.4784253","396.4784","0.21385661"
"2024-03-11 19:51:36.670","1.7184238","16.862217","3.9678082","463.92075","0.25138694"
"2024-03-11 20:51:36.670","2.561152","16.805824","5.9131355","642.6289","0.35196763"
"2024-03-11 21:51:36.670","2.9807599","16.600492","6.881051","848.5912","0.4697694"
"2024-03-11 22:51:36.670","3.2233214","16.29046","7.440242","960.22626","0.53448415"
"2024-03-11 23:51:36.670","3.4305336","15.989349","7.91876","785.4","0.4339026"
"2024-03-12 00:51:36.670","3.5052192","15.791458","8.091707","557.7262","0.30449802"
"2024-03-12 01:51:36.670","3.3052802","15.772601","7.6298447","643.4246","0.35300273"
"2024-03-12 02:51:36.670","2.9655511","15.884084","6.8450394","876.2877","0.48626405"
"2024-03-12 03:51:36.670","2.522513","16.01421","5.822773","789.59216","0.43629032"
"2024-03-12 04:51:36.670","2.0466065","15.83935","4.7245054","591.37683","0.3234745"
"2024-03-12 05:51:36.670","1.5304883","15.506717","3.5330513","480.19904","0.2610538"
"2024-03-12 06:51:36.670","1.1709657","15.276262","2.7030785","425.9168","0.23081334"
"2024-03-12 07:51:36.670","1.246962","15.19543","2.878475","424.84442","0.23024511"
"2024-03-12 08:51:36.670","2.0402555","15.429738","4.709655","534.0288","0.29131672"
"2024-03-12 09:51:36.670","2.7175152","15.490875","6.2726297","697.1044","0.3837152"
"2024-03-12 10:51:36.670","3.0170715","15.621361","6.963899","799.58466","0.44229373"
"2024-03-12 11:51:36.670","3.230737","15.614667","7.457034","809.2705","0.44786343"
"2024-03-12 12:51:36.670","3.3752675","15.604286","7.790919","723.0992","0.3984866"
"2024-03-12 13:51:36.670","3.3288293","15.696432","7.684007","674.1507","0.3705152"
"2024-03-12 14:51:36.670","3.0334263","16.090101","7.0022416","780.81323","0.43120423"
"2024-03-12 15:51:36.670","2.5876017","16.493395","5.973586","755.9574","0.41670084"
"2024-03-12 16:51:36.670","2.1076398","16.72575","4.8660917","603.4911","0.32985678"
"2024-03-12 17:51:36.670","1.5797985","16.920334","3.647705","499.9252","0.2714894"
"2024-03-12 18:51:36.670","1.1891692","16.946663","2.7458253","450.60968","0.24392855"
"2024-03-12 19:51:36.670","1.1851407","16.891357","2.736508","441.8128","0.23905043"
"2024-03-12 20:51:36.670","1.9243635","16.77469","4.443125","530.0187","0.28843346"
"2024-03-12 21:51:36.670","2.6492295","16.689579","6.1163154","661.29205","0.3626246"
"2024-03-12 22:51:36.670","3.0002859","16.538332","6.92637","745.0597","0.41044074"
"2024-03-12 23:51:36.670","3.218989","16.357363","7.4309897","758.4392","0.41821098"
"2024-03-13 00:51:36.670","3.3977864","16.175444","7.843833","662.85785","0.36381432"
"2024-03-13 01:51:36.670","3.4565327","16.04555","7.979741","530.3499","0.28896266"
"2024-03-13 02:51:36.670","3.2318122","16.064928","7.4607277","606.55255","0.33194146"
"2024-03-13 03:51:36.670","2.8653278","16.12257","6.614379","734.6041","0.4047351"
"2024-03-13 04:51:36.670","2.4163296","16.158901","5.5780883","672.97174","0.3695746"
"2024-03-13 05:51:36.670","1.9204509","16.01647","4.4334702","559.32544","0.30529016"
"2024-03-13 06:51:36.670","1.4215146","15.804393","3.2816422","483.49335","0.2627745"
"2024-03-13 07:51:36.670","1.119764","15.67793","2.5850213","448.86246","0.24346092"
"2024-03-13 08:51:36.670","1.3249114","15.687744","3.0586","462.11676","0.2508615"
"2024-03-13 09:51:36.670","2.086424","15.854993","4.816512","554.3385","0.30255747"
"2024-03-13 10:51:36.670","2.7027428","15.928218","6.2391043","647.7029","0.35534534"
"2024-03-13 11:51:36.670","2.9859676","16.090422","6.8929377","699.4383","0.38468578"
"2024-03-13 12:51:36.670","3.1633735","16.158926","7.302556","698.12274","0.3838943"
"2024-03-13 13:51:36.670","3.257003","16.223465","7.518888","664.49176","0.36471507"
"2024-03-13 14:51:36.670","3.1163294","16.30457","7.1942253","667.8683","0.3665871"
"2024-03-13 15:51:36.670","2.744229","16.760704","6.3356233","695.8815","0.3822481"
"2024-03-13 16:51:36.670","2.2839136","17.043888","5.2733335","615.652","0.33655825"
"2024-03-13 17:51:36.670","1.7686478","17.27126","4.0839605","524.84644","0.28529352"
"2024-03-13 18:51:36.670","1.3273395","17.39877","3.0650725","478.5672","0.2593333"
"2024-03-13 19:51:36.670","1.0602612","17.422762","2.4483786","451.49176","0.24422407"
"2024-03-13 20:51:36.670","1.2983578","17.358799","2.9981441","465.2037","0.25189286"
"2024-03-13 21:51:36.670","2.1235824","17.17293","4.903388","553.8207","0.30161676"
"2024-03-13 22:51:36.670","2.7465923","17.078272","6.3415847","640.2918","0.35048625"
"2024-03-13 23:51:36.670","3.0248187","16.941502","6.9837036","675.8922","0.37076804"
"2024-03-14 00:51:36.670","3.2262444","16.781559","7.44863","650.65564","0.35653374"
"2024-03-14 01:51:36.670","3.3675895","16.653563","7.7751617","541.2933","0.2948276"
"2024-03-14 02:51:36.670","3.3542252","16.551996","7.744541","430.87997","0.23309763"
"2024-03-14 03:51:36.670","3.1031518","16.576805","7.164388","586.41125","0.32028747"
